machine_id,plant,production_line,machine_type,shift,operator_experience_years,machine_age_years,ambient_temperature_c,humidity_pct,vibration_mm_s,hydraulic_pressure_bar,motor_current_a,rpm,production_rate_units_hr,defect_rate_pct,downtime_hours_30d,maintenance_count,days_since_maintenance,power_factor,oil_temperature_c,bearing_temperature_c,load_percent,noise_db,material_grade,lubricant_type,supplier_tier,inspection_status,batch_size,machine_energy_kwh,maintenance_risk
113594,Chennai,L4,CNC,Night,0.71,7.84,22.03,,3.528,8.93,35.04,2449.7,139.8,7.737,1.33,0,119.9,0.905,48.44,44.83,100.84,71.23,Recycled,Synthetic,Local,Pass,1133,52.41,Medium
106490,Ahmedabad,L1,Press,Afternoon,7.19,3.14,24.2,75.23,2.668,5.7,24.19,2777.5,76.9,6.551,5.21,1,29.2,0.92,55.69,45.84,63.99,68.87,Recycled,Synthetic,,Pass,314,43.24,Low
112511,Chennai,L4,Press,Morning,3.69,3.73,30.99,71.27,2.473,7.37,34.78,2593.9,38.9,2.81,0.96,0,3.0,0.903,68.43,47.64,52.48,72.42,Standard,Synthetic,Tier3,Pass,231,48.32,Low
104455,Bengaluru,L5,Milling,Afternoon,2.34,8.53,29.56,75.07,4.119,8.26,33.06,3470.5,81.2,16.404,1.1,3,13.1,0.972,49.52,49.64,58.85,64.57,Standard,Mineral,Tier1,Pass,327,53.14,Low
120388,Chennai,L1,CNC,Night,7.47,10.26,31.95,67.48,2.243,7.06,30.89,2659.5,146.8,12.677,0.27,4,,0.868,60.54,49.32,96.21,69.29,Premium,Mineral,Tier2,Rework,270,60.4,Low
115878,Ahmedabad,L6,CNC,Morning,1.71,6.02,34.85,34.74,2.758,8.0,21.53,3341.3,100.2,5.087,2.09,1,19.2,0.883,60.03,55.22,75.89,75.02,HighStrength,Mineral,Tier2,Pass,777,42.3,Low
110138,Hyderabad,L3,Lathe,Night,9.68,7.74,26.0,62.53,0.877,5.75,22.72,2996.8,148.6,9.64,0.59,0,70.5,0.882,47.2,42.37,78.38,65.46,Standard,Synthetic,Tier2,Pending,1053,35.21,Medium
110625,Bengaluru,L3,CNC,Morning,7.07,3.77,27.09,87.45,2.654,6.21,11.45,3254.4,141.1,7.953,0.8,2,46.4,0.89,55.14,45.56,76.11,65.4,Standard,Synthetic,Tier3,Pass,739,32.98,Low
106734,Hyderabad,L6,Compressor,Afternoon,7.17,3.53,27.6,59.25,3.926,,35.22,2559.9,121.6,6.315,1.6,1,46.2,0.94,53.88,57.67,73.27,78.65,Standard,Bio,Tier3,Pass,145,53.62,Medium
103893,Bengaluru,L2,Lathe,Morning,8.11,2.69,28.56,69.29,1.933,7.39,29.86,2163.4,142.6,4.539,4.33,1,102.8,0.864,56.93,50.06,84.94,71.11,Recycled,Synthetic,Tier2,Pass,1158,53.94,High
102614,Hyderabad,L4,Robot,Afternoon,13.22,4.67,33.03,62.89,1.611,8.41,30.12,3292.0,88.7,5.571,1.59,2,1.0,0.894,58.52,47.3,65.87,71.59,Recycled,Mineral,Local,Pass,1139,45.65,Low
111921,Hyderabad,L4,Robot,Night,3.81,9.93,30.08,43.63,1.931,6.68,22.79,3132.8,108.9,2.917,1.13,3,,0.922,57.63,42.81,87.86,62.85,Premium,Mineral,Tier1,Rework,143,43.44,Low
106936,Hyderabad,L5,Press,Afternoon,3.69,2.25,30.59,61.9,0.764,11.12,29.17,1768.8,127.7,0.519,0.47,0,26.6,0.901,59.29,45.79,88.42,68.75,Premium,Synthetic,Tier1,Pass,550,42.73,Low
101576,Pune,L3,Milling,Night,8.18,4.22,26.76,50.62,1.441,7.43,27.8,3544.0,121.9,5.247,0.63,0,131.8,0.99,53.2,43.12,56.55,71.99,Recycled,Synthetic,Tier1,Pass,766,39.25,High
113600,Bengaluru,L6,CNC,Night,,8.21,21.28,56.07,1.08,6.68,35.62,2653.2,100.3,2.252,0.62,1,180.1,0.927,46.33,39.16,79.52,69.1,Standard,Mineral,Tier1,Pass,150,62.42,Medium
107989,Hyderabad,L6,Lathe,Night,9.78,4.44,29.34,98.0,1.691,7.7,33.71,2858.3,87.5,5.936,2.8,0,94.4,0.945,49.18,42.27,71.71,75.41,Standard,Mineral,Tier2,Pass,782,55.85,Medium
111887,Ahmedabad,L1,CNC,Afternoon,4.83,5.54,29.82,61.89,1.249,7.1,33.68,2885.8,138.2,4.953,0.59,1,10.1,0.838,52.77,46.48,91.9,72.96,Premium,Synthetic,Tier2,Pass,786,48.71,Medium
101584,Pune,L6,Robot,Morning,3.91,7.62,31.05,66.98,1.076,6.94,31.75,2967.8,133.1,4.853,0.32,1,,0.856,,51.13,60.03,73.3,Standard,Mineral,Tier1,Minor_Issue,797,50.38,Low
115864,Ahmedabad,L1,Robot,Afternoon,0.2,3.54,25.13,89.25,1.636,8.09,18.88,2758.4,105.7,12.584,2.34,1,68.4,0.908,49.25,43.1,78.24,63.69,Standard,Mineral,Tier3,Pass,1057,35.11,Medium
101521,Pune,L2,Press,Afternoon,6.93,10.9,29.35,71.91,2.039,8.44,35.88,2273.1,123.4,8.407,3.83,2,273.2,0.946,58.84,43.4,82.41,71.49,Recycled,Bio,Tier1,Pass,1015,60.23,High
101618,Bengaluru,L2,Lathe,Night,10.76,15.38,22.13,81.92,1.281,8.86,46.99,1909.0,127.9,3.788,0.4,3,69.5,0.902,50.18,45.38,85.36,78.5,Recycled,Bio,Tier1,Pass,111,82.35,Medium
108710,Pune,L3,CNC,Morning,7.12,3.61,27.87,44.08,1.479,8.22,23.45,3398.5,111.3,5.255,0.88,0,101.6,0.902,50.12,47.19,78.08,68.13,HighStrength,Mineral,Local,Pending,405,39.04,Low
107622,Hyderabad,L1,Milling,Morning,11.31,2.8,26.59,95.3,1.226,8.74,29.78,3517.3,156.9,11.304,0.74,1,165.5,0.973,61.96,46.15,90.89,68.6,Standard,Mineral,Tier1,Pass,972,51.47,Medium
114277,Hyderabad,L2,CNC,Afternoon,1.46,4.53,27.53,84.07,2.789,7.58,23.71,2954.2,115.2,3.611,0.75,2,46.7,0.89,43.36,45.69,86.79,74.05,HighStrength,Mineral,Tier1,Pass,125,49.31,Low
105059,Bengaluru,L3,Milling,Morning,0.48,3.41,31.54,,1.309,7.62,33.12,2751.2,108.8,7.606,0.71,0,31.9,0.881,52.99,49.8,82.81,68.39,Premium,Mineral,Tier1,Pass,984,48.66,Medium
102319,Bengaluru,L1,Compressor,Night,2.23,2.88,31.76,47.97,3.174,6.88,38.06,2000.3,125.0,2.914,1.5,0,70.7,0.91,60.2,51.68,75.83,71.54,Standard,Synthetic,Local,Pass,318,52.81,Medium
100406,Ahmedabad,L1,Robot,Afternoon,6.99,2.03,25.34,70.25,1.945,5.98,11.87,2155.1,167.2,6.585,0.56,0,21.4,0.874,50.28,40.85,87.11,69.02,HighStrength,Synthetic,Tier2,Rework,670,36.31,Low
100220,Pune,L5,Robot,Morning,2.29,6.51,28.08,73.77,3.299,9.12,37.47,3318.9,74.4,6.026,1.43,0,7.7,0.944,49.41,49.43,66.12,67.56,Standard,Bio,Local,Pass,980,54.3,Low
104124,Pune,L5,Robot,Afternoon,7.99,1.26,34.63,70.38,3.109,5.98,16.01,2554.2,145.0,3.75,0.74,0,12.0,0.922,60.0,47.36,88.81,68.86,Standard,Synthetic,Tier2,Rework,410,32.55,Low
118559,Pune,L6,Milling,Morning,8.3,8.82,24.58,55.17,1.913,7.89,35.98,2072.3,31.1,10.832,4.8,3,52.1,0.841,44.99,46.56,37.34,74.34,Standard,Synthetic,Local,Pass,927,46.13,Low
109296,Pune,L5,Milling,Night,0.5,11.77,29.53,55.1,1.327,6.24,29.82,2205.2,109.7,3.566,6.73,6,49.7,0.905,60.91,46.82,72.76,69.28,Standard,Mineral,Tier2,Minor_Issue,1012,58.21,Medium
118750,Pune,L2,Press,Afternoon,4.83,12.27,37.3,64.58,3.32,7.0,27.52,3212.5,127.3,0.608,2.11,2,35.5,0.93,69.67,50.04,79.65,69.26,Standard,Synthetic,Local,Pass,303,56.13,Low
102038,Chennai,L4,Robot,Morning,,6.92,27.54,72.13,3.107,6.27,34.31,4183.4,113.3,15.957,1.09,2,138.6,0.928,63.2,44.1,75.81,75.93,Recycled,Bio,Tier3,Pass,592,58.66,High
107948,Pune,L4,Compressor,Afternoon,7.4,9.27,27.45,65.34,2.213,7.89,25.59,3071.0,113.5,3.099,0.51,0,59.9,0.926,52.56,49.14,64.09,67.26,Recycled,Bio,Tier2,Pass,280,42.43,High
101023,Ahmedabad,L2,Milling,Morning,6.05,10.34,26.39,41.64,2.165,7.67,30.79,3281.6,166.8,1.373,0.91,1,5.3,0.961,47.98,36.44,96.17,72.81,Premium,Mineral,Tier3,Pass,121,60.42,Low
107435,Chennai,L2,Lathe,Night,5.38,3.15,34.07,79.95,3.706,9.2,57.97,2863.2,117.1,5.607,2.04,0,37.2,0.938,54.21,57.41,88.76,76.14,Premium,Mineral,Tier1,Pass,705,92.82,Low
100267,Pune,L1,CNC,Morning,5.58,5.24,31.68,59.48,1.961,6.21,32.33,2134.1,162.2,5.01,0.58,0,27.0,0.922,58.7,58.84,97.73,73.6,Premium,None,Tier2,Pass,361,47.87,Medium
112292,Hyderabad,L5,Lathe,Afternoon,9.32,1.93,25.09,70.74,3.638,7.66,21.53,2844.1,58.8,2.289,1.68,0,26.8,0.924,46.09,47.61,48.39,69.29,Standard,None,Local,Minor_Issue,375,31.2,Low
103828,Pune,L3,CNC,Afternoon,9.93,7.44,31.8,42.13,4.129,7.75,25.57,3148.5,161.7,2.786,2.0,1,27.5,0.95,55.15,51.18,97.15,70.71,Standard,Synthetic,Tier1,Minor_Issue,639,51.34,Low
121555,Chennai,L5,CNC,Morning,2.96,3.38,27.35,61.82,1.866,6.88,23.67,2841.8,124.1,5.402,0.49,1,193.6,0.99,53.38,49.29,89.4,70.14,Recycled,Mineral,Tier1,Pass,550,37.72,High
119222,Chennai,L4,Press,Night,5.37,5.82,31.95,64.04,3.116,7.09,25.56,3151.6,117.4,2.881,0.88,1,12.9,0.883,54.84,55.8,80.87,69.22,Standard,Mineral,Local,Minor_Issue,836,46.13,Low
101352,Ahmedabad,L2,Robot,Afternoon,2.57,10.4,29.58,85.71,1.917,8.54,29.31,3388.3,157.4,13.914,2.32,2,277.3,0.977,58.58,41.92,86.67,121.64636147182841,HighStrength,Bio,Tier3,Pass,518,53.9,High
110715,Bengaluru,L6,Press,Afternoon,5.89,5.14,28.16,70.97,1.619,7.8,32.57,2778.0,140.7,2.959,0.98,1,142.3,0.949,46.16,45.52,89.01,70.6,HighStrength,Synthetic,Tier1,Pass,544,58.12,High
104666,Pune,L6,CNC,Morning,11.91,11.12,26.31,73.95,2.048,6.42,29.74,3102.7,156.9,4.412,1.44,4,40.7,0.99,51.56,47.57,79.24,76.76,Standard,Mineral,Tier1,Pass,1003,54.78,Medium
101264,Ahmedabad,L5,Robot,Afternoon,7.21,2.44,22.19,46.31,0.993,5.85,26.16,1988.2,118.8,8.501,0.92,2,38.0,0.887,42.12,38.09,92.09,75.19,Standard,Synthetic,Tier2,Pending,1070,41.02,Low
118141,Bengaluru,L3,Lathe,Afternoon,7.67,11.35,32.35,81.21,1.612,7.19,35.59,2539.3,102.4,2.515,2.2,0,149.6,0.931,58.57,52.69,86.46,67.36,Standard,Mineral,Tier3,Pending,795,61.19,High
103585,Ahmedabad,L4,Milling,Afternoon,6.31,7.14,25.28,69.74,1.988,8.53,19.93,2829.0,116.8,3.193,0.16,1,46.1,0.928,44.32,42.83,83.26,71.43,Premium,Bio,Tier1,Minor_Issue,94,36.16,Low
105525,Pune,L6,Compressor,Night,8.84,14.42,25.58,53.56,2.355,7.66,30.79,2525.2,117.3,8.994,1.16,6,261.2,0.911,56.13,44.13,76.71,70.41,HighStrength,Mineral,Local,Pending,1024,55.82,High
107914,Ahmedabad,L4,CNC,Night,2.38,0.81,32.22,65.43,2.624,7.88,25.75,3047.9,145.0,10.267,1.57,0,63.5,0.884,54.88,47.4,81.35,69.39,HighStrength,Mineral,Tier2,Pass,1018,45.99,High
107473,Pune,L2,Lathe,Afternoon,6.4,7.87,26.65,47.78,1.474,7.99,45.18,2632.6,156.4,12.305,1.33,1,122.3,0.918,49.14,39.04,96.49,72.43,Recycled,Bio,Tier1,Pass,502,71.38,High
104724,Bengaluru,L6,Press,Morning,4.88,4.18,18.78,58.58,4.498,5.81,32.76,2721.9,147.2,10.816,1.77,3,,0.86,47.92,39.34,76.42,70.12,Standard,Synthetic,Tier1,Pass,222,59.5,Medium
109424,Chennai,L5,CNC,Afternoon,9.22,2.98,28.01,65.97,2.162,7.91,26.0,3231.5,132.7,7.527,1.0,1,9.7,0.88,60.78,41.96,99.34,72.34,Premium,Synthetic,Local,Pass,617,60.1,Low
116983,Chennai,L3,Lathe,Afternoon,11.24,11.18,29.08,53.46,1.784,5.95,41.95,3042.7,150.2,9.158,0.25,3,,0.885,54.12,45.15,91.83,71.71,Recycled,Synthetic,Local,Pending,629,66.06,Medium
118715,Bengaluru,L2,Lathe,Afternoon,5.22,5.97,29.99,71.63,2.238,9.61,35.06,2311.3,96.9,10.759,1.03,1,140.6,0.855,56.16,51.28,69.71,72.34,HighStrength,Bio,Tier3,Pass,631,56.42,High
104763,Ahmedabad,L4,CNC,Morning,5.08,6.26,23.42,41.21,6.312,8.61,31.76,1881.6,79.1,6.048,0.69,0,18.9,0.927,56.67,37.4,64.04,74.13,Premium,Mineral,Tier2,Pass,723,47.24,Low
113478,Hyderabad,L6,Milling,Afternoon,8.06,5.13,33.35,56.22,3.305,6.1,33.94,3458.9,131.3,2.596,0.54,0,55.9,0.927,65.51,50.22,77.79,73.81,,Mineral,Tier2,Pass,744,49.21,High
119161,Bengaluru,L6,Lathe,Night,6.48,10.8,37.37,23.69,2.118,6.89,33.79,2720.1,109.2,3.459,0.82,1,45.3,0.909,66.62,48.87,68.94,62.01,Standard,Synthetic,Tier1,Pass,777,49.9,Low
111821,Hyderabad,L1,Press,Night,6.72,4.69,31.54,73.54,0.629,7.57,30.61,3149.9,128.0,6.7,1.32,0,161.5,0.988,50.57,48.47,75.61,68.68,HighStrength,Synthetic,Tier2,Rework,1051,43.15,Medium
112692,Bengaluru,L2,CNC,Morning,3.03,1.42,30.91,34.51,2.396,8.15,38.39,2158.4,133.5,10.57,0.14,0,19.2,0.899,62.95,51.45,82.59,72.98,Standard,Mineral,Tier1,Pass,767,55.18,Low
103518,Chennai,L2,Milling,Morning,4.91,4.2,37.38,46.65,2.48,7.95,27.81,3019.0,132.6,17.614,0.59,0,108.4,0.99,62.2,57.46,70.4,65.45,Recycled,Synthetic,Tier3,Minor_Issue,989,54.45,Medium
114324,Pune,L6,Press,Morning,,6.64,31.11,75.06,1.032,9.86,31.15,2538.1,118.5,3.785,1.35,3,153.8,0.907,57.57,39.95,80.99,73.29,Standard,Mineral,Tier3,Pass,1105,54.18,High
103834,Bengaluru,L2,CNC,Night,6.82,10.75,26.21,86.52,3.056,8.37,19.03,2509.0,135.4,1.932,0.46,5,52.1,0.893,63.76,42.98,84.18,70.01,Standard,Synthetic,Tier3,Pass,184,38.64,Low
121492,Bengaluru,L3,Robot,Afternoon,12.33,3.47,42.36,61.22,1.359,5.91,17.83,3093.4,111.6,2.737,1.09,0,141.3,0.872,68.84,58.64,86.25,67.32,Standard,Mineral,,Pass,713,32.07,Low
104709,Chennai,L2,Compressor,Morning,3.43,9.52,25.63,86.35,1.227,6.39,22.47,3163.3,133.6,6.486,0.37,3,71.9,0.918,54.39,47.2,91.64,67.13,HighStrength,Mineral,Tier1,Pass,616,40.83,High
103308,Chennai,L4,Compressor,Morning,5.12,10.39,27.54,69.01,3.871,7.43,33.4,2192.6,120.8,14.744,2.36,3,86.6,0.903,51.58,,78.18,73.69,,Mineral,Tier2,Pass,1125,59.99,Medium
106292,Ahmedabad,L3,CNC,Night,12.76,2.99,28.52,79.08,3.643,8.87,36.6,2896.6,111.9,10.192,2.65,0,11.2,0.888,,47.38,73.21,72.42,Premium,Mineral,Tier1,Minor_Issue,988,51.74,Low
119724,Pune,L4,Robot,Morning,0.59,10.36,30.03,71.2,6.162,9.09,20.96,3144.4,99.5,6.332,1.58,3,294.1,0.876,53.99,54.73,89.02,64.64,Standard,None,Tier3,Pass,1052,35.39,High
105441,Chennai,L5,CNC,Morning,0.2,6.2,33.79,45.69,2.328,6.43,14.87,3524.4,113.7,7.134,0.66,1,61.4,0.983,45.48,56.03,73.61,71.55,Recycled,Mineral,Tier3,Rework,1122,36.61,High
108978,Ahmedabad,L2,Compressor,Afternoon,7.34,11.07,35.33,95.94,1.376,7.3,29.86,2409.8,122.0,7.496,0.37,2,30.4,0.831,51.78,52.16,69.01,67.65,HighStrength,Mineral,Tier3,Minor_Issue,215,46.03,Medium
111108,Bengaluru,L5,CNC,Night,0.91,6.37,26.26,69.35,2.733,6.05,37.82,2712.3,128.1,11.418,1.42,0,21.2,0.895,53.8,46.52,67.07,73.8,Premium,Synthetic,Tier2,Minor_Issue,1198,69.35,Low
117850,Bengaluru,L5,CNC,Afternoon,0.55,7.51,36.95,44.22,1.325,5.36,18.11,2511.1,111.6,3.407,0.79,0,45.9,0.864,63.8,56.47,67.19,71.82,Standard,Synthetic,Tier2,Pass,1117,30.56,Medium
120387,Ahmedabad,L3,CNC,Morning,8.24,5.34,27.03,45.87,2.479,7.56,32.02,3035.0,137.7,3.065,0.62,1,49.9,0.887,41.1,38.96,72.73,73.88,Recycled,Bio,Tier1,Minor_Issue,918,52.42,Low
115163,Hyderabad,L3,Milling,Night,3.47,3.58,36.15,57.93,4.474,5.98,24.73,3291.0,89.0,1.743,0.21,1,150.1,0.936,60.02,59.48,67.11,67.25,Standard,Mineral,Local,Minor_Issue,391,43.11,High
109732,Pune,L5,Press,Afternoon,8.04,18.0,27.25,69.27,2.092,9.85,21.75,3578.5,53.2,7.723,0.49,3,116.3,0.92,43.29,45.19,64.14,70.18,Premium,Synthetic,Tier2,Rework,1085,34.03,Medium
114888,Ahmedabad,L1,Lathe,Afternoon,6.61,6.65,37.12,60.5,2.371,7.44,31.36,2434.4,128.1,6.041,1.37,0,30.4,0.898,61.67,56.41,92.63,72.85,Recycled,Mineral,Tier2,Pass,745,49.18,Low
105089,Ahmedabad,L4,Compressor,Night,2.95,8.62,32.56,38.44,1.278,5.7,36.61,3005.8,112.6,5.571,1.96,2,19.2,0.902,64.31,56.35,66.33,76.77,Recycled,None,Tier2,Minor_Issue,457,50.31,Low
115540,Ahmedabad,L2,CNC,Afternoon,12.31,4.18,35.78,89.71,3.517,7.12,26.75,2782.2,144.6,8.353,0.45,2,81.5,0.904,59.79,57.46,80.25,68.43,Premium,Mineral,Tier3,Pass,164,45.85,Medium
100896,Ahmedabad,L6,Milling,Night,1.23,5.46,24.05,55.97,1.448,6.66,13.84,1977.8,85.0,5.148,1.1,0,191.5,0.871,,35.43,51.16,71.35,Standard,Synthetic,Tier2,PASS ,940,24.4,High
110765,Bengaluru,L3,Compressor,Afternoon,6.28,1.69,36.41,51.1,1.223,8.02,38.91,2641.0,45.5,1.782,0.18,1,40.2,0.934,61.16,54.27,63.3,70.92,Standard,Mineral,Local,Pass,214,53.29,Low
101226,Ahmedabad,L3,Press,Morning,8.63,5.12,31.38,55.01,1.946,7.35,17.4,3014.4,154.1,3.65,5.1,0,54.3,0.945,,46.3,79.24,70.52,Standard,Mineral,Tier2,Pass,1044,48.37,Medium
108817,Ahmedabad,L5,Press,Morning,9.35,7.53,28.64,79.09,4.813,5.82,29.32,3205.6,38.0,3.407,2.19,1,36.0,0.861,66.86,41.41,40.4,72.26,Standard,Bio,Local,Pass,880,41.84,Medium
106409,Hyderabad,L1,Lathe,Morning,6.99,5.41,36.78,81.61,4.058,7.77,22.36,3212.7,116.1,7.511,0.04,1,9.4,0.958,62.17,50.87,70.18,66.68,Premium,Synthetic,Tier3,Pass,471,46.3,Low
105858,Bengaluru,L1,CNC,Afternoon,3.47,5.72,30.35,58.13,39.690072449706186,9.09,40.68,3018.3,104.5,1.116,1.19,1,207.2,0.938,60.84,51.43,74.48,70.48,Premium,Mineral,Tier1,Minor_Issue,633,61.25,High
104755,Ahmedabad,L1,Press,Morning,5.72,7.47,22.26,57.46,2.19,9.6,36.42,2039.6,92.1,7.116,1.47,1,31.1,0.864,54.85,32.66,63.6,74.81,Standard,Synthetic,Tier2,Pass,623,53.67,High
109041,Chennai,L3,Lathe,Night,7.63,4.47,30.22,59.21,3.184,8.35,25.38,2920.4,67.6,3.223,0.3,2,304.0,0.941,62.42,53.11,50.84,74.54,Premium,Synthetic,Local,Minor_Issue,1123,36.56,High
106956,Bengaluru,L1,Lathe,Afternoon,7.87,7.48,27.21,58.48,2.916,8.22,22.91,3510.7,117.7,4.105,1.37,0,125.5,0.88,67.87,51.22,77.11,70.8,Standard,Mineral,Local,Pass,80,41.81,Medium
106111,Chennai,L5,Press,Afternoon,7.46,3.76,29.23,79.41,1.193,5.76,34.7,1930.5,140.3,6.692,0.87,1,95.1,0.835,43.7,45.46,95.53,69.83,standard,Mineral,Tier3,Pass,230,52.2,Medium
106762,Bengaluru,L6,Lathe,Morning,6.79,2.52,30.15,45.4,5.528,7.88,24.87,2736.7,107.1,3.244,1.6,0,68.7,0.922,65.26,41.12,74.04,68.43,HighStrength,Mineral,Tier3,Pass,547,43.21,Low
121792,Bengaluru,L2,Lathe,Morning,5.52,2.79,40.07,51.0,1.075,9.82,37.21,2717.0,141.8,9.085,0.11,1,81.5,0.931,63.6,60.43,84.2,71.08,Standard,Mineral,Tier1,Pass,336,50.85,Medium
109246,Bengaluru,L6,Compressor,Night,6.1,13.67,24.62,69.61,2.88,6.44,37.84,1913.6,89.3,7.884,0.04,2,132.4,0.897,51.05,45.43,65.08,70.75,Recycled,Mineral,Tier1,Rework,371,57.52,High
114935,Ahmedabad,L1,CNC,Morning,4.9,5.14,28.24,58.37,,7.56,32.34,4226.3,150.8,6.223,1.78,1,88.7,0.931,56.52,47.92,80.94,74.54,Standard,Mineral,Tier2,Pass,118,50.6,Low
116974,Chennai,L3,Robot,Night,13.41,14.23,35.41,51.57,2.351,7.45,29.39,3480.4,124.8,1.762,2.08,3,42.5,0.908,71.55,51.31,64.32,69.3,Standard,None,Tier3,Pass,155,58.85,Medium
104861,Bengaluru,L4,Milling,Morning,,3.04,19.98,60.58,1.41,,30.91,2824.0,144.9,7.224,1.0,0,29.9,0.885,43.81,38.6,79.59,75.41,Premium,Bio,Tier1,Pass,57,48.04,Low
114961,Pune,L4,Press,Afternoon,1.91,2.8,23.29,53.98,1.573,8.14,40.2,3235.9,129.8,6.043,0.57,0,112.3,0.892,41.73,42.67,63.65,65.86,Recycled,Synthetic,Tier3,Pass,786,68.15,Medium
106267,Chennai,L4,Press,Night,5.09,11.17,25.12,50.97,2.222,7.57,27.73,2931.8,109.2,3.587,1.0,3,27.2,0.99,46.56,39.45,77.72,69.08,Standard,Synthetic,Tier2,Pass,341,46.74,Low
110529,Chennai,L2,Robot,Morning,7.63,5.49,25.8,50.05,3.26,6.67,31.2,3008.3,147.0,3.935,1.05,0,328.1,0.99,52.14,53.91,81.3,72.84,Standard,Mineral,Tier3,Rework,790,52.17,High
103797,Hyderabad,L4,Milling,Afternoon,10.88,6.18,22.56,76.29,0.723,9.02,41.73,3130.5,103.1,1.273,1.52,1,6.6,0.914,41.61,41.38,76.62,72.0,Standard,Synthetic,Tier1,Pass,621,60.6,Low
103905,Pune,L3,CNC,Morning,,5.49,31.97,80.51,2.035,7.81,29.53,2654.7,190.1,4.951,0.1,2,31.9,0.915,53.73,48.72,97.17,70.54,Premium,Bio,Tier2,Pass,1079,51.85,Low
121419,Pune,L5,CNC,Morning,5.77,0.65,25.26,75.59,2.848,6.88,40.33,2699.5,172.4,16.717,1.04,0,,0.941,45.6,43.28,87.94,74.73,Recycled,Synthetic,Tier3,Pass,809,59.26,High
111634,Chennai,L4,Milling,Morning,9.38,8.34,28.3,74.5,1.632,7.54,25.67,2129.7,134.5,1.744,0.33,2,28.3,0.941,55.32,41.3,84.92,74.07,Premium,Mineral,Tier2,Pass,757,52.47,Medium
121301,Chennai,L2,Robot,Night,3.23,12.51,23.39,43.06,1.58,6.14,37.2,3485.3,167.5,2.73,1.48,1,15.5,0.917,50.84,41.54,105.08,66.49,Premium,None,Tier1,Pass,904,68.57,Low
114944,Chennai,L2,Robot,Morning,5.8,4.17,29.66,77.11,2.951,7.56,37.99,2816.2,69.6,6.477,0.38,1,294.9,0.962,55.08,50.44,53.04,74.26,Premium,Synthetic,Tier1,Pass,1124,47.22,High
114145,Bengaluru,L2,Press,Afternoon,9.37,1.67,24.47,76.57,1.939,6.92,19.21,2115.1,147.5,6.453,0.48,0,228.8,0.872,46.79,44.86,84.24,70.45,Premium,Bio,Tier2,Minor_Issue,906,40.39,High
113343,Chennai,L6,Press,Afternoon,5.56,5.82,25.62,71.51,2.044,,32.66,3335.0,129.6,2.185,0.58,3,8.1,0.93,56.95,36.37,89.48,70.81,Premium,Mineral,Tier2,Rework,718,48.1,Low
107703,Bengaluru,L2,Lathe,Afternoon,5.63,3.77,29.48,62.27,1.782,8.08,40.99,4113.1,90.1,6.499,0.55,3,1.4,0.908,58.87,54.67,57.25,76.85,Standard,Synthetic,Tier1,Pass,925,65.92,Low
119454,Chennai,L2,Robot,Night,5.84,4.95,30.59,53.66,6.77,6.49,30.2,2168.6,122.1,9.498,0.39,0,69.8,0.897,66.19,46.1,93.54,77.94,Standard,Synthetic,Tier3,Rework,783,51.51,Low
117185,Bengaluru,L6,CNC,Night,8.53,7.72,38.8,32.93,1.424,8.56,32.27,2360.0,113.5,7.336,0.08,4,52.7,0.897,64.73,49.58,66.98,72.37,Recycled,Bio,Tier1,Pass,1018,52.77,Low
114317,Bengaluru,L6,CNC,Morning,6.55,5.42,28.67,69.92,2.157,6.56,39.0,2490.9,109.6,11.534,1.17,3,10.3,0.961,58.08,45.78,76.64,73.54,Standard,Synthetic,Local,Pass,350,62.21,Low
102789,Ahmedabad,L3,Lathe,Afternoon,5.62,6.92,26.2,69.18,1.79,8.14,32.14,2742.1,43.3,3.7,1.58,1,55.6,0.954,61.13,45.38,50.03,72.24,Standard,Synthetic,Tier3,Pass,382,33.81,Medium
106269,Chennai,L4,Lathe,Morning,7.99,1.89,22.72,59.33,2.449,9.36,30.25,3275.6,168.9,2.813,1.88,0,4.5,0.879,53.78,41.04,95.28,70.07,Premium,Synthetic,Local,Pass,196,60.23,Low
101181,Hyderabad,L2,Lathe,Afternoon,11.85,5.57,31.1,66.77,2.403,6.94,32.39,2514.8,109.5,6.429,0.7,3,13.6,0.898,52.87,49.02,75.37,77.84,Standard,Mineral,Tier1,Pending,882,44.6,Low
117788,Chennai,L1,CNC,Afternoon,7.39,5.68,25.88,67.87,0.969,6.83,29.6,3402.7,109.8,5.8,1.34,1,28.2,0.846,49.61,43.18,77.48,68.1,Standard,Mineral,Local,Minor_Issue,71,44.73,Low
100062,Bengaluru,L5,Robot,Night,,10.51,30.62,37.68,1.653,6.44,26.2,2492.4,106.8,2.812,1.42,1,13.3,0.921,51.51,52.64,65.49,70.25,Recycled,Bio,Tier1,Pass,83,38.25,Low
117461,Hyderabad,L1,Lathe,Afternoon,4.22,2.09,24.85,85.48,2.423,6.47,30.43,3200.5,133.7,2.539,0.44,0,41.6,0.848,56.68,39.32,84.48,66.76,Premium,Mineral,Tier3,Pass,876,47.86,Low
105423,Hyderabad,L5,Robot,Afternoon,3.08,2.68,27.69,42.38,2.68,8.2,38.52,1807.1,126.0,6.607,2.81,1,40.1,0.933,56.27,51.67,69.07,71.92,Standard,Mineral,Tier3,Pass,311,60.5,Medium
